Label,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x151,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74,y75,y76,y77,y78,y79,y80,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,y93,y94,y95,y96,y97,y98,y99,y100,y101,y102,y103,y104,y105,y106,y107,y108,y109,y110,y111,y112,y113,y114,y115,y116,y117,y118,y119,y120,y121,y122,y123,y124,y125,y126,y127,y128,y129,y130,y131,y132,y133,y134,y135,y136,y137,y138,y139,y140,y141,y142,y143,y144,y145,y146,y147,y148,y149,y150,y151,Z1,z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Z31,Z32,Z33,Z34,Z35,Z36,Z37,Z38,Z39,Z40,Z41,Z42,Z43,Z44,Z45,Z46,Z47,Z48,Z49,Z50,Z51,Z52,Z53,Z54,Z55,Z56,Z57,Z58,Z59,Z60,Z61,Z62,Z63,Z64,Z65,Z66,Z67,Z68,Z69,Z70,Z71,Z72,Z73,Z74,Z75,Z76,Z77,Z78,Z79,Z80,Z81,Z82,Z83,Z84,Z85,Z86,Z87,Z88,Z89,Z90,Z91,Z92,Z93,Z94,Z95,Z96,Z97,Z98,Z99,Z100,Z101,Z102,Z103,Z104,Z105,Z106,Z107,Z108,Z109,Z110,Z111,Z112,Z113,Z114,Z115,Z116,Z117,Z118,Z119,Z120,Z121,Z122,Z123,Z124,Z125,Z126,Z127,Z128,Z129,Z130,Z131,Z132,Z133,Z134,Z135,Z136,Z137,Z138,Z139,Z140,Z141,Z142,Z143,Z144,Z145,Z146,Z147,Z148,Z149,Z150,Z151,Z152,Z153
A,7.609005324,7.322881624,7.281458,7.753252975,8.043098785,8.215854029,8.388744746,8.578034336,8.658355949,8.670647745,8.73763,8.268111508,8.344579086,8.653750997,8.568926466,8.761218275,8.941578448,0.134676361,0.19220032,0.19220032,0.148872113,0.357665931,0.516504877,0.608876342,0.742571257,0.753275391,0.69036436,0.726186197,0.668945027,0.466411404,0.392057082,0.519445722,0.502206338,0.579935431,0.830735827,1.0817774,1.155153997,1.21568668,0.990725967,0.707772412,0.4604425,0.4604425,0.383027084,0.2519394,0.046350782,-0.332174092,-0.717106261,-0.985162273,-1.139874718,-1.264293954,7.609005324,7.322881624,7.281458,7.753252975,8.043098785,8.215854029,8.388744746,8.578034336,8.658355949,8.670647745,8.73763,8.268111508,8.344579086,8.653750997,8.568926466,8.761218275,8.941578448,0.134676361,0.19220032,0.19220032,0.148872113,0.357665931,0.516504877,0.608876342,0.742571257,0.753275391,0.69036436,0.726186197,0.668945027,0.466411404,0.392057082,0.519445722,0.502206338,0.579935431,0.830735827,1.0817774,1.155153997,1.21568668,0.990725967,0.707772412,0.4604425,0.4604425,0.383027084,0.2519394,0.046350782,-0.332174092,-0.717106261,-0.985162273,-1.139874718,-1.264293954,-1.400917726,-1.429242214,-1.351460876,-1.206886582,-0.989145117,-0.704025456,-0.580241366,-0.171255902,0.110018985,0.208512255,0.253406741,0.070522587,0.04494622,0.15388,0.124326646,0.268523343,0.181657804,0.081145303,-0.291306242,-0.688222194,-0.539127847,0.251595319,1.401441964,0.462364705,1.942339677,4.539608804,1.283882237,4.1057954,8.512660562,9.08510591,6.838606964,5.471545047,5.787569313,6.426079448,6.898255,6.4466748,6.049146589,5.97395706,6.503659274,7.289343143,8.30823687,8.726365029,8.757635581,8.726988679,8.664417591,8.632338829,8.507709,8.480922372,8.747757492,8.863954425,0.734378727,-0.894375436,-0.530362133,2.624526574,3.084878545,3.219505,3.194369284,2.902519791,2.099707578,1.168218276,0.830843124,0.767005,0.592537761,0.261368352,-0.134088537,-0.621945883,-0.673270744,-0.123590948,0.489906705,0.141533453,6.515109685,6.466908439,6.289616192,6.400091,6.364560829,6.32345,6.395243566,6.264300097,6.239568764,6.373899323,6.543378534,6.652268544,6.44029747,6.130370736,6.087649161,6.28513,6.213709463,6.04885537,6.047680403,6.14009214,6.348191289,6.379897314,6.303706111,6.025907602,6.22790709,6.362545285,6.493633128,6.588719724,6.508997281,6.630013,6.577816063,6.623922356,6.768481846,7.241907081,7.776094015,7.859878925,7.287731292,6.616844162,6.208098127,5.970424211,6.0935283,6.136188308,6.318531324,6.369487718,6.250167913,6.296216776,6.404683918,6.594945233,6.706336003,6.577300312,6.292941839,6.073467713,6.214629603,6.880974805,7.890924284,8.469388,7.765966775,12.27702325,13.65730176,6.556790014,7.186834344,8.57286386,8.662717685,7.031053604,5.886827395,5.902529821,6.444333514,6.505526399,5.748911733,4.541319472,3.759994849,3.103508411,2.776455936,2.531528065,2.223177,2.242055292,2.427572266,2.85748391,2.932280582,2.291431427,1.040107104,0.067556068,-0.345735545,-0.557890115,-0.53588563,-0.63497937,-0.926195305,-0.598365747,-0.4975653,-0.465898844,-0.127821159,0.326016688,0.373789839,7.39597753,7.2048173,7.011093349,6.585120322,6.556638462,6.617822955,6.556551135,6.602891904,6.404184988,6.485609094,6.612444945,6.869259334,6.9365754,6.916753365,6.739536028,6.630013,6.858922324,6.689999266,6.518663758,6.231517695,6.242117036,6.225568515,6.336044315,6.550829375,6.630013,6.804320545,6.87812708,6.759707799,6.545136253,6.443496761,6.514244522,6.5916924,6.497764471,6.517344026,6.5533724,6.61509411,6.882739188,6.972519422,6.780690538,6.362545285,6.688110323,6.678492666,-1.382157252,-1.524101597,-1.874933813,-1.687925887,-1.161328483,-0.855451711,-1.067564109,-1.233162747,-1.0101484,-0.870438466,-1.148867059,-1.231308456,-0.781776251,-0.213914499,-0.370600549,-0.331328638,-0.255213728,-6.668333,-6.582842469,-6.590795171,-6.556692537,-6.671123615,-6.489856783,-6.402514685,-6.490618554,-6.657472092,-6.75806947,-6.852439584,-6.718199564,-6.609909773,-6.939531127,-7.154738752,-7.076082539,-6.865154863,-6.856656142,-6.813404428,-6.665035735,-6.542210016,-6.398023838,-6.594028557,-6.515052,-6.437381188,-6.2084894,-6.180878408,-6.170169,-6.375891987,-6.213679947,-6.131849,-6.061298676,-6.14022198,-6.509402063,-6.427597917,-6.396474765,-6.5533724,-6.567243099,-6.568622146,-6.5533724,-6.616848423,-6.476732,-6.366689847,-6.254526638,-6.316733218,-6.313330881,-6.639198777,-6.871954117,-6.630965792,-6.870477428,-7.043724303,-7.525913005,-7.854845733,-7.557805951,-6.535606628,-5.092896834,-3.787144809,-6.160358986,-9.39374703,-5.364466569,-4.362001907,-5.299989228,-3.84971789,-3.944318055,-3.486002622,-3.423478105,-3.203306162,-3.468550684,-3.532132083,-3.601495721,-3.542317688,-3.637576072,-3.552047986,-2.956270963,-2.05631555,-1.472830314,-1.742050846,-1.90975916,-1.844986359,-1.304984272,-0.889782294,-1.226404244,-1.179943733,-0.674048539,-1.33597064,-1.791075288,-1.141707717,-0.807405856,-1.003153783,-1.003580744,-0.699303078,-0.184780038,-0.07723938,-6.087067969,-6.04055789,-6.186396339,-6.28513,-6.28513,-6.272064654,-6.269166048,-6.348210034,-6.357676548,-6.335249601,-6.3617706,-6.481393923,-6.421831143,-6.123261482,-6.328888163,-6.438411,-6.5533724,-6.53671811,-6.495290046,-6.599338653,-6.522090711,-6.289291815,-6.204111803,-6.322178753,-6.255241422,-6.121335686,-6.025983955,-6.096498543,-6.536537899,-6.405176629,-6.438411,-6.372120389,-6.32345,-6.474439938,-6.449741844,-6.41500986,-6.514917946,-6.590504364,-6.535513814,-6.453252069,-6.1826468,-6.28513
A,8.507709,8.480922372,8.747757492,8.863954425,8.863968376,8.458412696,7.782317342,7.4120259,7.589060953,7.709208608,8.184632225,8.661091113,9.274115,9.187461921,-0.082502203,-0.070411837,0.170107321,0.373219233,0.38380188,0.462193569,0.636080187,0.683584077,0.65613808,0.666765341,0.530714192,0.4604425,0.500605028,0.487527912,0.305348599,0.211494386,0.191440814,0.07723938,0.262821347,0.629015702,0.87023476,0.72868466,0.711713236,0.790856569,1.021194015,0.904516346,0.776101163,0.445650175,0.069003346,-0.144876202,-0.34428406,-0.34428406,-0.34428406,-0.391772443,-0.603869472,-0.786381457,8.507709,8.480922372,8.747757492,8.863954425,8.863968376,8.458412696,7.782317342,7.4120259,7.589060953,7.709208608,8.184632225,8.661091113,9.274115,9.187461921,-0.082502203,-0.070411837,0.170107321,0.373219233,0.38380188,0.462193569,0.636080187,0.683584077,0.65613808,0.666765341,0.530714192,0.4604425,0.500605028,0.487527912,0.305348599,0.211494386,0.191440814,0.07723938,0.262821347,0.629015702,0.87023476,0.72868466,0.711713236,0.790856569,1.021194015,0.904516346,0.776101163,0.445650175,0.069003346,-0.144876202,-0.34428406,-0.34428406,-0.34428406,-0.391772443,-0.603869472,-0.786381457,-1.202310436,-1.41665878,-1.297085003,-0.894375436,-0.530362133,-0.305407842,-0.199131372,-0.265866393,-0.36119003,-0.492556039,-0.750263894,-0.87687313,-0.972252242,-0.95954863,-1.016823065,-1.016088984,-0.759577599,-0.213593841,0.367649608,0.510489659,0.394369243,0.534333554,0.81245404,-0.222390164,-1.019175311,6.578522443,8.915839747,0.123690829,4.134805977,8.906290364,8.633993226,6.068004615,4.68828723,5.576745788,6.929279157,7.589640295,7.269207507,6.814860225,6.298887302,6.598113355,7.100577769,7.649015233,8.045132851,7.985212982,7.712178647,7.903078209,8.099180397,8.216661959,8.442040396,8.632097686,0.632547945,-1.906474849,-1.681918311,2.291431427,1.040107104,0.067556068,-0.345735545,-0.557890115,-0.53588563,-0.63497937,-0.926195305,-0.598365747,-0.4975653,-0.465898844,-0.127821159,0.326016688,0.373789839,7.39597753,7.2048173,7.011093349,6.585120322,6.556638462,6.617822955,6.556551135,6.602891904,6.404184988,6.485609094,6.612444945,6.869259334,6.9365754,6.916753365,6.739536028,6.630013,6.858922324,6.689999266,6.518663758,6.231517695,6.242117036,6.225568515,6.336044315,6.550829375,6.630013,6.804320545,6.87812708,6.759707799,6.545136253,6.443496761,6.514244522,6.5916924,6.497764471,6.517344026,6.5533724,6.61509411,6.882739188,6.972519422,6.780690538,6.688110323,6.678492666,6.783108698,6.761230836,6.803342671,6.921359681,6.9748955,6.844750458,6.817719209,6.780189514,6.600250527,6.584661239,6.632206763,6.793450005,6.685736247,6.492883913,6.376637224,6.895195622,8.212027616,8.61108343,7.406371634,8.644934108,16.69141826,9.215725875,4.459019526,8.771755468,9.452932523,9.312974244,6.527848533,5.131154109,5.778421574,6.725406515,6.50929672,5.24266617,4.137363356,3.501504765,3.176710705,3.060863209,2.637383069,2.323275702,2.228583895,2.335455535,2.4147785,2.254832795,1.400909771,0.64377131,0.319249509,0.053922522,-0.159127363,-0.262627665,0.007519801,6.26832765,6.430542415,6.400091,6.329332323,6.185228174,6.300204881,6.29245154,6.334946348,6.19516449,5.885141148,5.793814646,5.897842322,5.998578446,5.959010012,5.787157276,5.928349924,6.186848241,6.081719422,5.576376306,5.410989854,5.355585082,5.545480196,5.840382667,6.317337304,6.428518838,6.336404619,6.222882245,6.179365804,5.940247,5.985058625,6.0168877,5.81061341,5.632732524,5.66512597,5.697191828,5.726354655,5.951497837,5.940949204,5.901927,5.864525014,6.033937013,6.216346168,6.786438141,7.191109866,7.326379125,6.317337304,7.200557959,6.713465618,-1.304984272,-0.889782294,-1.226404244,-1.179943733,-0.674048539,-1.33597064,-1.791075288,-1.141707717,-0.807405856,-1.003153783,-1.003580744,-0.699303078,-0.184780038,-0.07723938,-6.087067969,-6.04055789,-6.186396339,-6.28513,-6.28513,-6.272064654,-6.269166048,-6.348210034,-6.357676548,-6.335249601,-6.3617706,-6.481393923,-6.421831143,-6.123261482,-6.328888163,-6.438411,-6.5533724,-6.53671811,-6.495290046,-6.599338653,-6.522090711,-6.289291815,-6.204111803,-6.322178753,-6.255241422,-6.121335686,-6.025983955,-6.096498543,-6.536537899,-6.405176629,-6.438411,-6.372120389,-6.32345,-6.474439938,-6.449741844,-6.41500986,-6.514917946,-6.590504364,-6.535513814,-6.453252069,-6.1826468,-6.055578607,-6.131849,-6.150120486,-5.976877119,-5.975228094,-6.100761427,-6.25070497,-6.102162316,-6.127569917,-6.191262665,-6.332430708,-6.400091,-6.060395823,-5.938977844,-6.648019366,-6.964328297,-6.698462802,-5.372272559,-3.655212383,-7.142414617,-11.95934455,-5.275993767,-3.947790903,-4.6360216,-4.665429298,-3.57571202,-4.612629067,-4.063530889,-3.54194404,-3.806580634,-4.025851295,-3.848531395,-3.745951937,-3.545004873,-2.868201445,-2.447738215,-2.139074477,-1.707017456,-1.932835098,-2.122777745,-2.240166751,-2.15253413,-1.862777174,-1.6866925,-1.514552848,-1.226616813,-1.140540806,-0.99612438,-1.248604243,-7.4730597,-7.508757141,-7.328487685,-7.114025046,-7.066595253,-7.019027242,-6.859935,-6.846522734,-6.8216143,-6.883291303,-6.995441466,-7.193405379,-7.046431404,-6.820820025,-7.205773683,-7.643515232,-7.70794383,-7.450445576,-7.32300045,-7.219817835,-7.061393536,-7.000744834,-7.013216,-7.000333112,-6.984788227,-7.10226763,-7.1281767,-7.0723386,-7.25658303,-7.259052392,-7.33790591,-7.123285697,-6.989256126,-6.905134112,-7.031835994,-7.120161987,-6.979463724,-6.785399713,-6.583993264,-6.291559573,-6.472509671,-6.626783193,-6.774499937,-6.929721671,-6.846733584,-6.704523541,-6.513263797,-6.328888163
A,8.442040396,8.632097686,8.730012182,8.697697839,8.552649541,8.057507907,0.395887949,-0.090756437,-0.335575011,-0.507582163,-0.366200309,-0.175927657,0.035258299,0.027423016,0.189696449,0.207164001,0.21617062,0.483266356,0.457039313,0.123352543,-0.191098438,-0.164579771,0.167251114,0.362191295,0.457220449,0.468215865,0.49876282,0.447064395,0.317114322,0.275282384,0.258948279,0.217566115,0.19699795,0.353802589,0.381786761,0.35197283,0.510159041,0.697700857,0.817781317,0.775846744,0.760438307,0.679678056,0.480829383,0.195007936,-0.214100885,-0.642579953,-1.144870182,-1.637486126,-1.788677317,-2.052706181,8.442040396,8.632097686,8.730012182,8.697697839,8.552649541,8.057507907,0.395887949,-0.090756437,-0.335575011,-0.507582163,-0.366200309,-0.175927657,0.035258299,0.027423016,0.189696449,0.207164001,0.21617062,0.483266356,0.457039313,0.123352543,-0.191098438,-0.164579771,0.167251114,0.362191295,0.457220449,0.468215865,0.49876282,0.447064395,0.317114322,0.275282384,0.258948279,0.217566115,0.19699795,0.353802589,0.381786761,0.35197283,0.510159041,0.697700857,0.817781317,0.775846744,0.760438307,0.679678056,0.480829383,0.195007936,-0.214100885,-0.642579953,-1.144870182,-1.637486126,-1.788677317,-2.052706181,-1.922017474,-1.906474849,-1.681918311,-1.437588767,-1.258010336,-1.169046837,-1.003166423,-0.719288179,-0.7658075,-0.842602388,-1.038862596,-0.94855366,-0.847107454,-0.946722749,-0.898236939,-0.704706765,-0.457420322,-0.315416943,-0.17134468,-0.338260088,-0.273441386,0.442599436,0.854665118,0.842901043,1.987852072,3.663463332,0.707010477,-0.889605497,3.599539402,7.09675388,6.547391165,5.491393845,4.303240702,4.425369302,5.629786149,6.350296142,6.468262282,6.172224428,6.40994497,6.904143202,7.289272402,7.629587024,7.748365541,7.608912264,7.747816632,8.263648296,8.577657038,8.450066111,8.115942643,8.043717636,0.35197283,-0.994961441,-0.794820802,0.64377131,0.319249509,0.053922522,-0.159127363,-0.262627665,0.007519801,6.26832765,6.430542415,6.400091,6.329332323,6.185228174,6.300204881,6.29245154,6.334946348,6.19516449,5.885141148,5.793814646,5.897842322,5.998578446,5.959010012,5.787157276,5.928349924,6.186848241,6.081719422,5.576376306,5.410989854,5.355585082,5.545480196,5.840382667,6.317337304,6.428518838,6.336404619,6.222882245,6.179365804,5.940247,5.985058625,6.0168877,5.81061341,5.632732524,5.66512597,5.697191828,5.726354655,5.951497837,5.940949204,5.901927,5.864525014,6.033937013,6.216346168,6.786438141,7.191109866,7.326379125,7.200557959,6.713465618,6.317667531,5.984528832,6.059341168,6.177984598,6.2084894,6.396848484,6.348971357,6.258750374,6.2084894,6.245256392,6.283293803,6.497583597,6.485708632,6.359945923,6.28513,6.22814747,6.061231989,6.126051016,6.0168877,6.099120787,7.343472165,10.67699877,14.77478343,11.08157764,7.068737913,6.94746746,7.60905448,8.030770941,7.033943288,5.82921782,5.560757459,6.070513255,6.223037961,6.050765976,5.511187432,4.982786675,4.3175454,3.213269139,2.133552281,1.541225425,1.746020374,2.221261124,2.63527516,2.584473743,2.123886775,1.50298647,0.688358901,0.308161695,-0.152558275,-0.729238326,-0.948449947,-0.824238652,-0.663469033,5.513543141,5.666934313,5.698527412,5.891805659,6.132158794,6.382533155,6.521166905,6.3617706,6.314899547,6.28513,6.050044825,5.935893459,5.858154791,5.588238915,5.374398325,5.672873601,6.024317034,6.034552882,5.695208745,5.337089756,5.077044323,5.360213508,5.939851277,6.255829898,6.489541719,6.474632489,6.261297219,5.920320433,5.79226182,5.699375506,5.706711959,5.66780404,5.561821612,5.372863103,5.360549343,5.545894909,5.986217232,6.640854708,7.200434649,7.468342599,7.358099,7.259074355,6.960280674,5.986217232,6.284208449,5.999366061,-1.6866925,-1.514552848,-1.226616813,-1.140540806,-0.99612438,-1.248604243,-7.4730597,-7.508757141,-7.328487685,-7.114025046,-7.066595253,-7.019027242,-6.859935,-6.846522734,-6.8216143,-6.883291303,-6.995441466,-7.193405379,-7.046431404,-6.820820025,-7.205773683,-7.643515232,-7.70794383,-7.450445576,-7.32300045,-7.219817835,-7.061393536,-7.000744834,-7.013216,-7.000333112,-6.984788227,-7.10226763,-7.1281767,-7.0723386,-7.25658303,-7.259052392,-7.33790591,-7.123285697,-6.989256126,-6.905134112,-7.031835994,-7.120161987,-6.979463724,-6.785399713,-6.583993264,-6.291559573,-6.472509671,-6.626783193,-6.774499937,-6.929721671,-6.846733584,-6.704523541,-6.513263797,-6.442478266,-6.488654496,-6.539221256,-6.353576745,-6.31484392,-6.179896531,-6.297929042,-6.345016767,-6.330816293,-6.446176603,-6.683444561,-6.717355606,-6.718043641,-6.859022652,-6.754426953,-6.762308061,-7.220003757,-7.465329076,-7.047245168,-6.498274612,-5.938013557,-7.459955588,-10.66412213,-8.681694613,-6.9023686,-5.045314266,-6.096934755,-5.709328707,-5.968203851,-5.736214695,-4.877576275,-4.645008888,-4.814409548,-4.598621738,-4.366373828,-4.101419275,-3.615243904,-2.825369855,-2.563190658,-2.299067275,-2.320825129,-2.369943629,-2.44838623,-2.088140464,-1.929280185,-1.789932744,-1.455767967,-1.528079891,-1.418491726,-1.141318224,-1.441336131,-1.560805935,-1.53250566,-7.1281767,-7.271316593,-7.478227011,-7.35303803,-7.370820668,-7.39290746,-7.306896256,-7.2293662,-7.2048173,-7.273364298,-7.352935785,-7.238784124,-6.923749441,-6.852983436,-7.288622831,-7.46948842,-7.570718014,-7.440582071,-7.285237136,-7.386673155,-7.414583421,-7.216576274,-7.128209677,-7.213837581,-7.362332002,-7.241038695,-7.169394544,-7.364741154,-7.313857248,-7.130912074,-6.951028404,-6.996412226,-6.744953964,-6.414932047,-6.256595401,-6.403487337,-6.450790528,-6.612762268,-6.830471904,-6.872513943,-7.24979759,-7.414934568,-7.278581209,-7.12710156,-6.832013909,-6.872513943
A,-11.02556577,-11.71465246,-11.76520803,-9.944633699,-7.660169437,-6.882159548,-7.601299241,-9.161294094,-10.33904952,-11.04697841,-11.12173091,0.149075845,0.390098064,0.4604425,0.498647718,0.57540345,0.57540345,0.548583539,0.608633656,0.381675264,0.262034558,0.30716124,0.30716124,0.182406547,0.213911787,0.38380188,0.480473186,0.407694326,0.216685501,0.13711109,0.030636036,-0.156597155,-0.218831031,-0.092775308,0.20372707,0.306724934,0.516633174,0.594193349,0.528780398,0.461361606,0.537918681,0.80586277,0.984039581,1.141113615,1.328392744,1.36513734,1.485361363,1.391387573,1.613453285,1.711866247,-11.02556577,-11.71465246,-11.76520803,-9.944633699,-7.660169437,-6.882159548,-7.601299241,-9.161294094,-10.33904952,-11.04697841,-11.12173091,0.149075845,0.390098064,0.4604425,0.498647718,0.57540345,0.57540345,0.548583539,0.608633656,0.381675264,0.262034558,0.30716124,0.30716124,0.182406547,0.213911787,0.38380188,0.480473186,0.407694326,0.216685501,0.13711109,0.030636036,-0.156597155,-0.218831031,-0.092775308,0.20372707,0.306724934,0.516633174,0.594193349,0.528780398,0.461361606,0.537918681,0.80586277,0.984039581,1.141113615,1.328392744,1.36513734,1.485361363,1.391387573,1.613453285,1.711866247,1.883193883,1.853780947,2.099811363,1.959170476,1.982955047,1.858898185,1.762719975,1.666841276,1.302229348,1.056349841,1.111758894,1.027477919,0.94779851,0.935751489,0.679965504,0.339496164,0.20418464,0.03891907,-0.126169766,0.090310626,0.759787526,1.586376313,2.945334516,3.239841537,2.459569875,-0.844122571,-4.469725844,-3.767713049,-3.078055102,-5.12268081,-5.97768296,-5.415169262,-4.73546334,-5.419968474,-5.838051782,-5.791327489,-5.647716015,-5.989614821,-7.149822688,-8.148163319,-8.3995302,-7.972259085,-7.187675815,-6.354832023,-6.117124188,-6.593411655,-7.106319726,-7.611136567,-8.440640312,-9.149706824,0.306943087,1.488553719,1.575872026,1.70641294,1.603162959,1.83482521,1.661289499,0.857098994,-0.133481056,-0.697885124,-0.934639393,-1.028405205,-0.767047145,-0.507004202,4.728371981,4.654942856,4.667481351,4.752087197,4.818992058,4.9055986,4.9055986,4.834048094,4.8672786,4.898792436,4.968829303,4.914240187,4.939022102,4.891548415,4.751478931,4.707900842,5.104414325,5.1347244,4.972674312,4.936409662,4.940004357,4.846294433,4.69241028,4.889219367,4.868587516,5.0384303,5.0972004,4.898999076,4.716754708,4.5380579,4.615535983,4.688222803,4.677950627,4.689093904,4.723755113,4.699702031,4.7139974,4.765922939,4.994490318,5.217061083,5.37614867,5.192550204,4.875750012,4.588404274,4.303220307,4.256605799,4.494691836,4.810176016,4.8672786,4.9055986,4.9055986,4.856470363,4.763745015,4.7523174,5.091214983,5.05888,4.82023653,4.675677,4.571363644,4.163765686,3.825037775,3.7943096,5.031485548,7.912452559,11.60554909,9.147663681,7.982778439,5.407146478,7.198164703,6.897629025,3.959685556,2.75317423,4.068334631,4.480506409,3.696618373,3.020786315,2.667437999,2.955429779,3.848855056,4.419749425,3.972358781,3.249772234,2.747267683,2.190119424,1.69825073,1.425247971,1.183170795,0.950913455,0.504099607,0.385028121,0.288473312,0.11791478,-0.233162386,-0.365019036,-0.231800599,-0.154931914,-0.38260436,-0.414506571,-0.157990838,0.205758491,0.240790778,0.351040818,5.082732775,5.244118104,5.487420217,5.482400612,5.64072459,5.353524587,4.972740618,4.631044272,4.702723497,4.933560106,4.935970878,4.972843182,4.9055986,4.857496391,4.596431447,4.514770455,5.066228815,5.337799777,5.345231788,5.211394842,5.173841,5.063722349,4.873600978,4.790638,5.042126983,5.315746391,5.5410508,5.494757033,5.332154507,5.196802449,5.082040713,5.083252688,5.292501439,5.408441686,5.356387809,5.218754826,4.763745015,5.003729095,4.943919,-0.86448664,-1.111600358,-1.33960316,-1.252251701,-1.546354724,-1.524886504,-1.465651319,-1.002476663,0.068015053,0.981922957,0.758950214,-8.368801705,-8.253903811,-8.140896213,-8.124505,-8.19117991,-8.1864167,-8.059364449,-8.047864,-8.025722742,-8.117698788,-8.162826,-8.23082448,-8.17666064,-8.051694921,-8.170824481,-8.201145,-8.0861845,-8.073145577,-7.983209931,-7.9329033,-7.860177353,-7.911919133,-7.8562627,-7.711171244,-7.967733547,-8.201145,-8.219935243,-8.239466,-8.276866902,-8.307439935,-8.223503693,-8.379859803,-8.320654207,-8.275856062,-7.943372692,-7.654931626,-7.626341,-7.639946521,-7.779622,-7.779622,-7.842455535,-7.839453447,-7.56953349,-7.560332671,-7.845516121,-7.818555721,-7.924129528,-8.066646484,-8.037312762,-8.047799548,-8.00177478,-7.938471586,-7.894583,-8.068733602,-8.118519568,-8.05676266,-8.081137103,-8.157523358,-8.281739267,-8.204754621,-7.550419755,-7.117603718,-6.178309328,-9.93903259,-16.38114511,-6.956033741,-1.983638272,-8.872401476,-8.071980582,-6.657597816,-6.929573311,-6.454067952,-6.003537939,-5.84964365,-5.363255514,-4.691154257,-4.708114412,-4.608337469,-3.9878678,-3.670680171,-3.562129005,-3.533796411,-3.341118623,-3.118071312,-2.876080446,-2.986051002,-2.199271887,-1.964166403,-2.4962686,-2.273606459,-1.58202001,-1.90797907,-2.04535336,-1.510839172,-1.162885029,-0.931533314,-0.788884914,-0.680831365,-0.287365079,0.465726211,0.757912167,0.342232794,-8.001593144,-7.91851592,-8.016560777,-8.123506389,-8.009544,-8.009544,-8.034681351,-7.710387371,-7.678184625,-7.835545049,-8.187379313,-8.354427,-8.118988009,-8.023813084,-7.971224,-8.2167846,-8.23841615,-8.179789614,-8.124505,-7.950913886,-7.856977821,-7.758041004,-7.712465522,-7.448003571,-7.288637873,-7.463780508,-7.763127548,-7.842586458,-7.715562701,-7.764263449,-7.755619207,-8.040818876,-8.091954629,-7.8179426,-7.768973746,-7.687118196,-7.79551379,-7.819322735,-7.835545049
